"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ubuntu",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","16 Jan 2026 15:01:05 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
16-01 15:01:05,,1020224,1687544,162744,4951208,,,,,,,1.340,1.030,0.580,2,0,,,,10,5,0,17,1
16-01 15:01:06,23.246,20.746,54.741,0.250,0,1047004,1660324,162764,4951596,21788.317,9188.447,0,2963.499,0,92.984,7018,6018,1.340,1.030,0.580,3,0,528.911,0,0,10,5,0,17,1
16-01 15:01:07,25.460,17.722,54.915,0.499,0,1016784,1689960,162820,4951984,40252.480,11933.465,0,1777.240,0,61.904,6278,5775,1.470,1.070,0.590,2,0,343.467,0,0,10,5,0,17,1
16-01 15:01:08,31.763,15.506,52.522,0.250,0,1021536,1684844,162888,4952228,21468.839,11601.777,0,1508.621,0,41.017,6155,6482,1.470,1.070,0.590,1,1,237.098,0,0,10,4,0,17,2
16-01 15:01:09,16.768,5.005,76.581,0.751,0,1130196,1558404,162940,5094116,196372.848,12793.541,0,1457.543,0,46.049,3336,3234,1.470,1.070,0.590,3,0,77.082,0,0,11,6,0,17,2
16-01 15:01:10,39.658,9.229,48.138,2.245,0.249,1135768,1533744,163836,5109020,8748.699,1616.250,15.963,1903.583,0.998,69.838,3895,2220,1.470,1.070,0.590,3,0,80.812,0,0,11,6,0,17,2
16-01 15:01:11,36.506,9.252,48.008,6.001,0,1181256,1470404,164292,5124536,11226.960,1662.290,16.003,13950.436,1.000,469.082,4838,3094,1.470,1.070,0.590,1,1,135.024,0,0,11,6,0,19,2
16-01 15:01:12,41.252,5.500,48.753,3.000,0,1249468,1378828,164920,5145256,9151.551,1620.098,20.001,3720.224,2.000,75.005,3193,2002,1.600,1.100,0.600,3,0,0,0,0,11,6,0,19,2
16-01 15:01:13,42.035,5.254,48.290,3.503,0,1273640,1334656,166172,5161332,9869.275,1621.359,0,14011.748,0,798.670,6708,7217,1.600,1.100,0.600,1,1,10.008,0,0,11,8,0,19,2
