"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","np0000093958",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","14 Apr 2026 20:20:34 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
14-04 20:20:34,,1038152,1637676,162188,4985812,,,,,,,1.550,1.150,0.710,2,0,,,,10,5,0,17,1
14-04 20:20:35,23.186,20.194,54.849,0.748,0,1039472,1635756,162324,4986140,41696.227,11436.520,0,1260.530,0,38.893,5046,3096,1.550,1.150,0.710,1,0,226.377,0,0,10,4,0,17,2
14-04 20:20:36,26.780,20.273,50.807,0.250,0,1062952,1611864,162424,4986392,16906.127,8829.990,0,1093.237,0,32.036,4998,2917,1.550,1.150,0.710,1,0,221.250,0,0,10,4,0,17,2
14-04 20:20:37,27.503,22.252,48.505,0.500,0,1064220,1592240,162600,5003788,176915.443,6553.720,0,1580.174,0,46.005,4918,2718,1.550,1.150,0.710,2,0,179.020,0,0,10,4,0,17,2
14-04 20:20:38,36.812,21.286,40.819,0.501,0,1078968,1562536,163480,5015864,8607.595,1664.823,0,1157.963,0,47.080,5498,4516,1.590,1.170,0.720,2,0,190.323,0,0,10,4,0,17,2
14-04 20:20:39,35.655,18.451,44.632,0.249,0,1076176,1547576,163884,5030972,45201.115,1454.143,0,1372.360,0,33.910,4465,2657,1.590,1.170,0.720,3,0,134.643,0,0,10,4,0,11,2
14-04 20:20:40,40.647,17.456,38.901,1.746,0,1078460,1518872,164792,5054320,10719.805,1615.901,0,3550.991,0,138.648,5896,5713,1.590,1.170,0.720,10,0,141.641,0,0,10,4,0,11,2
14-04 20:20:41,38.051,17.523,42.306,1.001,0,1067836,1499332,165900,5079964,6328.404,1664.210,0,4165.532,0,249.331,5362,4854,1.590,1.170,0.720,6,0,146.194,0,0,10,4,0,11,2
14-04 20:20:42,33.568,15.281,48.347,2.004,0,1078856,1477408,166520,5088704,14127.466,3471.996,1014.043,1963.957,38.077,56.113,5061,5038,1.590,1.170,0.720,1,0,87.176,0,0,10,5,0,11,2
14-04 20:20:43,29.254,10.251,59.758,0,0,957232,1616240,166524,5071660,10253.419,2340.324,0,4872.674,0,13.002,2569,1114,1.620,1.180,0.730,1,0,15.002,0,0,10,2,0,11,0
14-04 20:20:44,18.497,3.999,77.238,0,0,981608,1591828,166552,5071668,14023.799,2729.572,0,0,0,0,1742,926,1.620,1.180,0.730,0,0,32.995,0,0,10,3,0,11,0
14-04 20:20:45,21.504,3.751,73.014,0.750,0,978316,1588920,166660,5077264,11407.233,2632.515,0,6933.357,0,103.020,1895,1001,1.620,1.180,0.730,1,0,8.002,0,0,10,2,0,11,0
14-04 20:20:46,17.999,3.750,77.494,0,0,989032,1577168,166660,5078436,16904.756,4560.664,0,27325.989,0,573.958,1931,1012,1.620,1.180,0.730,1,0,16.999,0,0,10,3,0,11,0
14-04 20:20:47,21.998,5.750,69.744,0.500,0,989808,1570508,167048,5082776,8877.234,1793.845,0,799.931,0,13.999,12077,21738,1.620,1.180,0.730,1,0,13.999,0,0,10,2,0,11,0
