"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","np0000056330",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 Feb 2026 16:34:41 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-02 16:34:41,,1017444,1492964,164096,5143476,,,,,,,1.720,1.250,0.740,3,0,,,,10,4,0,17,2
18-02 16:34:42,27.943,21.207,48.900,0.249,0.499,1060788,1431092,164176,5161336,172576.908,5581.612,0,1217.516,0,29.939,5325,3296,1.720,1.250,0.740,3,0,264.460,0,0,10,4,0,17,2
18-02 16:34:43,29.500,23.250,45.499,0.750,0,1060164,1414860,165092,5174124,5875.930,1605.981,0,1583.981,0,48.999,5166,3039,1.720,1.250,0.740,3,0,212.997,0,0,10,4,0,17,2
18-02 16:34:44,31.709,22.222,44.443,0.250,0,1063716,1393920,165460,5189260,8784.753,1563.998,0,1410.195,0,38.950,4982,2793,1.740,1.260,0.750,3,0,198.746,0,0,10,4,0,13,2
18-02 16:34:45,38.774,17.895,41.756,0.497,0,1079832,1355896,165980,5208904,7977.402,1449.533,0,1694.104,0,61.640,5369,4687,1.740,1.260,0.750,4,0,146.146,0,0,10,4,0,13,2
18-02 16:34:46,32.975,21.648,43.044,1.259,0,1065384,1354036,166852,5222200,8813.134,1522.388,0,4599.383,0,260.779,5521,3931,1.740,1.260,0.750,5,0,200.367,0,0,10,4,0,13,2
18-02 16:34:47,42.926,15.972,39.681,0.499,0,1050224,1345068,167608,5243240,6789.222,1563.288,0,1569.278,0,53.906,4384,3708,1.740,1.260,0.750,5,0,91.841,0,0,10,4,0,13,2
18-02 16:34:48,21.974,6.492,69.417,0.499,0,1175112,1227336,168204,5359128,11678.977,3852.374,0,1745.904,0,59.928,3311,3547,1.740,1.260,0.750,2,0,23.971,0,0,11,4,0,11,3
18-02 16:34:49,39.103,12.784,47.626,0.251,0.251,1158140,1245096,168208,5358388,5964.742,1840.858,16.042,124.328,1.003,12.032,3897,2110,1.760,1.270,0.750,2,0,88.233,0,0,11,4,0,11,0
18-02 16:34:50,32.765,15.757,50.274,0,0.500,1185852,1217340,168236,5358404,13642.417,3499.646,0,28.013,0,6.003,4232,2503,1.760,1.270,0.750,1,0,157.074,0,0,11,5,0,11,0
18-02 16:34:51,39.024,10.006,47.780,2.001,0,1192492,1204036,168364,5364384,42471.335,1807.121,288.179,2457.524,13.008,44.027,3998,2611,1.760,1.270,0.750,2,0,69.043,0,0,11,4,0,13,0
18-02 16:34:52,38.992,5.999,53.489,0.500,0,1248932,1145492,168416,5365892,50086.430,4444.062,303.936,2563.459,9.998,110.977,2924,1500,1.760,1.270,0.750,2,0,16.996,0,0,11,5,0,13,0
18-02 16:34:53,41.565,8.263,43.819,5.008,0,1255896,1127564,169404,5374440,6354.974,1634.565,16.025,11265.681,1.002,819.286,15111,27794,1.760,1.270,0.750,2,0,17.027,0,0,11,6,0,13,0
18-02 16:34:54,31.188,10.230,40.918,13.473,0,1228220,1150412,170032,5378332,8552.910,1562.877,0,39417.238,0,1896.211,10353,17431,2.100,1.350,0.780,4,0,43.912,0,0,11,6,0,13,0
18-02 16:34:55,34.457,13.733,33.708,13.983,0.250,1232588,1142880,170432,5380960,8423.511,1510.120,0,36390.684,0,2565.805,19758,36980,2.100,1.350,0.780,4,0,35.955,0,0,11,6,0,13,0
18-02 16:34:56,39.892,10.537,40.394,6.774,0,1112828,1274420,170696,5370172,4661.582,1463.205,0,15948.731,0,1238.405,7709,11241,2.100,1.350,0.780,3,0,62.221,0,0,11,4,0,13,0
18-02 16:34:57,41.608,9.717,48.336,0.249,0,1135360,1251864,170696,5370204,7711.764,1453.057,0,1132.148,0,41.858,3605,1935,2.100,1.350,0.780,3,0,63.783,0,0,11,4,0,13,0
18-02 16:34:58,30.550,6.511,60.849,1.002,0,1164588,1222632,170732,5370204,6686.865,1622.636,0,6662.826,0,374.609,3312,3114,2.100,1.350,0.780,2,0,50.081,0,0,11,4,0,13,0
18-02 16:34:59,23.746,3.499,71.989,0.500,0,1121736,1265472,170736,5370216,4790.282,1457.782,0,12070.192,0,83.987,2100,1451,2.010,1.340,0.780,2,0,9.999,0,0,11,4,0,13,0
18-02 16:35:00,22.752,3.250,73.255,0,0,1156836,1230372,170736,5370216,8387.625,1458.109,0,0,0,0,1928,1454,2.010,1.340,0.780,2,0,1.000,0,0,11,4,0,12,0
18-02 16:35:01,23.244,2.999,72.982,0,0,1174852,1212348,170736,5370224,6804.343,1619.606,0,7.998,0,1.000,1850,1218,2.010,1.340,0.780,2,0,2.999,0,0,11,4,0,12,0
18-02 16:35:02,9.750,17.999,70.497,0,0,1146892,1240280,170736,5370252,8686.587,1457.931,0,0,0,0,4681,3035,2.010,1.340,0.780,1,0,226.989,0,0,11,4,0,12,0
18-02 16:35:03,9.502,21.004,67.012,0,0.750,1127648,1259508,170736,5370268,8600.586,1566.289,0,16.003,0,4.001,4761,2930,2.010,1.340,0.780,3,0,207.038,0,0,11,4,0,12,0
18-02 16:35:04,18.751,24.752,55.004,0,0,1117008,1269996,170740,5370416,9648.650,1512.102,0,21249.432,0,145.010,5573,14335,1.930,1.340,0.790,1,0,229.015,0,0,11,4,0,11,0
18-02 16:35:05,15.750,17.250,64.499,0,1.000,1126772,1260228,170740,5370856,9918.877,1457.982,0,12.000,0,3.000,4615,4330,1.930,1.340,0.790,1,0,152.998,0,0,11,4,0,11,0
18-02 16:35:06,19.250,12.500,63.748,3.000,0,1120364,1259524,170752,5377692,5603.855,1511.961,7091.816,563.985,70.998,44.999,4189,4361,1.930,1.340,0.790,1,0,71.998,0,0,11,4,0,11,0
18-02 16:35:07,48.225,15.992,34.982,0,0,1190448,1188808,170752,5378612,6768.462,1565.182,611.680,0,6.996,0,4194,2292,1.930,1.340,0.790,2,0,122.936,0,0,11,5,0,11,0
18-02 16:35:08,46.514,3.251,48.765,0.250,0,1253116,1125088,170760,5379652,9066.773,1458.446,512.157,2760.844,9.003,62.019,2788,1254,1.930,1.340,0.790,3,0,0,0,0,11,5,0,11,0
18-02 16:35:09,42.732,7.997,48.730,0,0,1268684,1109004,170760,5380168,6026.514,1457.399,0,11791.137,0,305.874,2926,1401,1.940,1.350,0.790,2,0,0,0,0,11,5,0,11,0
18-02 16:35:10,27.451,14.474,55.900,0,0,1282988,1092872,170760,5381976,9328.372,1617.118,0,3.993,0,0.998,4989,5179,1.940,1.350,0.790,5,0,123.779,0,0,10,4,0,12,0
18-02 16:35:11,21.797,5.512,71.403,0.251,0,1327084,1048772,170764,5381976,6260.394,1461.126,0,1763.774,0,89.191,2134,1674,1.940,1.350,0.790,1,0,18.039,0,0,11,4,0,12,0
18-02 16:35:12,23.002,3.000,73.505,0,0,1367152,1008704,170764,5381976,6344.457,1458.105,0,0,0,0,1820,1439,1.940,1.350,0.790,1,0,0,0,0,11,4,0,12,0
18-02 16:35:13,23.496,2.000,73.488,0.250,0,1387452,988320,170764,5382188,8497.591,1457.758,0,299.950,0,21.996,2033,1728,1.940,1.350,0.790,0,0,1.000,0,0,11,10,0,12,0
18-02 16:35:14,19.743,8.997,66.975,2.249,0.250,1318784,1056864,170856,5382220,6903.461,1619.404,0,31320.480,0,483.822,4859,6059,1.940,1.360,0.800,2,0,41.985,0,0,11,4,0,14,0
18-02 16:35:15,20.510,4.502,73.287,0.750,0,1367276,1007852,171000,5382552,8285.190,1458.738,400.202,1388.702,18.009,4.002,1765,1237,1.940,1.360,0.800,0,1,0,0,0,11,4,0,14,0
18-02 16:35:16,19.246,1.750,77.982,0,0,1385344,989548,171000,5382756,9231.894,3914.107,91.979,3051.304,6.998,16.996,1714,1217,1.940,1.360,0.800,1,0,0,0,0,11,11,0,14,0
18-02 16:35:17,20.002,2.250,72.759,3.750,0,1385168,989500,171044,5382888,11178.391,3316.413,168.021,3028.377,41.005,86.011,2406,2338,1.940,1.360,0.800,1,0,1.000,0,0,11,17,0,14,0
18-02 16:35:18,20.498,1.250,75.491,1.500,0,1387604,986936,171048,5383000,11669.630,5813.317,99.988,0,24.997,0,2008,1635,1.940,1.360,0.800,1,0,2.000,0,0,11,28,0,15,0
18-02 16:35:19,18.497,8.499,72.738,0,0.250,1406044,968492,171048,5383004,5109.188,1457.768,0,0,0,0,2333,1616,1.870,1.350,0.800,1,0,42.993,0,0,11,28,0,15,0
18-02 16:35:20,18.752,5.251,74.508,0,0,1434928,939548,171052,5383044,9001.025,5773.657,0,62699.137,0,281.032,2220,1858,1.870,1.350,0.800,1,0,1.000,0,0,11,29,0,15,0
18-02 16:35:21,18.255,9.503,72.020,0,0,1409068,965384,171052,5383068,45483.532,4304.186,0,88.024,0,6.002,3341,2390,1.870,1.350,0.800,3,0,102.028,0,0,11,28,0,16,0
18-02 16:35:22,37.836,13.280,46.605,0.752,0,1487104,887328,171064,5383076,42135.341,1461.307,0,2686.078,0,142.322,3729,2535,1.870,1.350,0.800,2,0,54.122,0,0,11,28,0,16,0
18-02 16:35:23,37.431,4.242,57.395,0.250,0,1511484,862936,171068,5383084,17592.737,9436.694,0,2032.273,0,91.832,3141,2465,1.870,1.350,0.800,2,0,0,0,0,11,30,0,16,0
18-02 16:35:24,39.705,4.245,54.189,0,0.250,1505952,868188,171092,5383340,15969.093,9126.766,0,687.229,0,48.945,4986,5431,1.960,1.380,0.810,2,0,0,0,0,11,29,0,17,0
18-02 16:35:25,45.117,32.083,21.055,0,0.251,1453088,920896,171096,5383492,11810.603,4632.002,0,1816.707,0,45.117,6370,6118,1.960,1.380,0.810,6,0,424.099,0,0,11,28,0,16,0
18-02 16:35:26,78.319,21.519,0,0,0,1558372,815548,171096,5383536,8119.193,1663.474,0,244.216,0,11.010,5204,3463,1.960,1.380,0.810,6,0,155.137,0,0,11,28,0,16,0
18-02 16:35:27,88.596,9.983,1.747,0,0,1738208,635688,171096,5383552,22159.368,18032.563,0,107.812,0,7.986,6327,5037,1.960,1.380,0.810,6,0,0,0,0,11,33,0,16,0
18-02 16:35:28,73.082,10.512,15.517,0.250,0,1645156,728620,171112,5383648,30169.822,25697.808,0,624.700,0,60.067,7981,11556,1.960,1.380,0.810,3,0,158.177,0,0,11,30,0,20,0
