"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","np0000094421",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","21 Jun 2026 06:26:51 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
21-06 06:26:51,,1031704,1634488,163224,4991448,,,,,,,1.400,1.120,0.700,2,0,,,,10,5,0,17,1
21-06 06:26:52,22.417,20.175,54.548,0.498,0,1038208,1627476,163368,4991716,57969.485,12063.360,0,1426.720,0,44.834,5405,3689,1.400,1.120,0.700,2,0,228.156,0,0,10,5,0,17,1
21-06 06:26:53,26.974,20.730,50.701,0.749,0,1064688,1600584,163468,4991972,19484.982,8745.464,0,939.083,0,26.974,4976,2806,1.400,1.120,0.700,2,0,208.796,0,0,10,4,0,17,2
21-06 06:26:54,24.546,21.290,52.099,0.501,0,1039940,1609892,163600,5006756,140376.753,12644.939,0,1402.655,0,39.074,4871,2815,1.400,1.120,0.700,3,0,191.362,0,0,10,4,0,13,2
21-06 06:26:55,32.878,21.420,44.086,0.249,0,1031880,1608900,163764,5015336,55839.589,3694.278,0,980.359,0,33.874,5327,3479,1.400,1.120,0.700,6,0,164.389,0,0,10,4,0,13,2
21-06 06:26:56,37.888,18.818,41.651,0.502,0,1047544,1576528,164696,5028304,8378.428,1571.708,0,1943.057,0,56.204,4801,3288,1.520,1.150,0.710,2,0,167.609,0,0,10,4,0,13,2
21-06 06:26:57,41.372,16.549,40.871,0.501,0,1040292,1566376,165104,5043696,11272.261,1570.634,0,1059.125,0,33.098,5587,4981,1.520,1.150,0.710,1,0,128.379,0,0,10,4,0,13,2
21-06 06:26:58,39.009,17.754,40.760,1.250,0,1025764,1553872,166124,5066532,12195.928,1512.363,0,2924.702,0,120.029,6638,6857,1.520,1.150,0.710,2,0,183.044,0,0,10,4,0,11,2
21-06 06:26:59,40.213,15.736,40.962,2.747,0,1044528,1507312,166964,5090996,9449.327,1618.514,1011.072,5055.360,37.965,72.933,5480,5529,1.520,1.150,0.710,2,0,93.914,0,0,10,4,0,11,2
21-06 06:27:00,26.693,7.484,64.363,0.748,0,1043112,1494388,167760,5102384,10773.050,1508.786,0,8685.497,0,71.847,2504,1566,1.520,1.150,0.710,1,0,11.974,0,0,10,4,0,11,2
