"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","np0000094121",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","18 May 2026 21:16:37 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
18-05 21:16:37,,1001316,1656460,162340,5004260,,,,,,,1.370,1.130,0.690,3,0,,,,10,6,0,17,0
18-05 21:16:38,26.914,20.186,50.091,0.249,0,1017052,1640312,162444,5004484,19388.314,7904.850,0,1008.790,0,29.905,5292,3162,1.420,1.140,0.700,4,0,252.198,0,0,10,6,0,17,0
18-05 21:16:39,24.406,21.168,52.547,0.747,0,1024856,1632000,162608,5004716,40558.620,10682.811,0,1434.469,0,44.827,4950,3017,1.420,1.140,0.700,5,0,222.143,0,0,10,5,0,17,1
18-05 21:16:40,27.862,21.085,49.197,0.502,0,1033676,1622588,162720,5005088,21588.551,8909.720,0,2309.258,0,128.515,4803,2701,1.420,1.140,0.700,2,0,181.729,0,0,10,4,0,13,2
18-05 21:16:41,31.772,22.766,44.031,0.500,0,1036052,1600752,162972,5023860,175883.065,4768.336,0,1677.174,0,52.036,5668,4633,1.420,1.140,0.700,4,0,194.136,0,0,10,4,0,13,2
18-05 21:16:42,35.897,17.699,45.121,0.499,0,1050216,1571960,163840,5034896,4056.416,0,0,989.175,0,44.872,4368,2632,1.420,1.140,0.700,3,0,115.670,0,0,10,4,0,13,2
18-05 21:16:43,41.326,16.280,40.825,0.250,0,1038540,1566004,164256,5050108,7366.520,0,0,1414.596,0,32.059,5176,4077,1.870,1.240,0.730,5,0,123.226,0,0,10,4,0,13,2
18-05 21:16:44,35.999,12.750,48.748,1.500,0.250,1177164,1400492,165224,5198156,6184.788,0,0,3371.884,0,137.995,4926,5633,1.870,1.240,0.730,2,0,70.998,0,0,11,4,0,11,2
18-05 21:16:45,27.018,8.756,61.791,0.751,0,1163388,1384748,166216,5223848,8667.799,0,0,2253.508,0,74.050,3152,2438,1.870,1.240,0.730,3,0,65.044,0,0,11,6,0,11,2
18-05 21:16:46,41.403,8.979,48.387,0.998,0,1181328,1374796,166828,5214216,5833.365,478.881,15.963,5211.818,0.998,251.412,3610,2130,1.870,1.240,0.730,3,1,42.900,0,0,11,4,0,11,0
18-05 21:16:47,33.803,17.778,42.817,4.507,0,1207740,1348344,166848,5214236,7483.729,0,0,7447.672,0,292.458,4699,2764,1.870,1.240,0.730,2,1,177.278,0,0,11,6,0,12,0
18-05 21:16:48,35.790,8.760,52.809,1.502,0,1242164,1308212,166948,5219376,11476.879,2352.640,288.324,1894.126,13.015,34.038,3224,2060,1.880,1.250,0.740,2,1,31.035,0,0,11,4,0,13,0
18-05 21:16:49,38.758,6.251,52.261,2.501,0,1273540,1272368,167020,5223176,10207.103,1338.276,1724.355,360.074,115.024,7.001,3062,1954,1.880,1.250,0.740,2,0,19.004,0,0,11,5,0,13,0
18-05 21:16:50,40.490,7.998,46.989,2.249,0,1288068,1248340,167892,5230376,10142.600,1842.564,15.996,12776.977,1.000,744.824,9577,15941,1.880,1.250,0.740,1,1,16.996,0,0,11,6,0,13,0
18-05 21:16:51,31.648,8.971,43.859,11.962,0,1264668,1265728,168752,5235228,8342.222,0,0,29349.789,0,2179.006,13443,24992,1.880,1.250,0.740,4,1,45.853,0,0,11,6,0,13,0
18-05 21:16:52,38.677,14.722,34.186,9.233,0,1270644,1255956,169192,5238376,7835.293,0,0,44879.761,0,2409.477,15869,39567,1.880,1.250,0.740,3,1,76.856,0,0,11,6,0,14,0
18-05 21:16:53,37.897,13.051,41.913,6.023,0,1151636,1387220,169400,5227324,7536.293,0,0,19889.307,0,1282.987,7554,10290,1.890,1.270,0.740,4,0,67.261,0,0,11,4,0,13,0
18-05 21:16:54,41.382,9.029,48.405,0,0,1197252,1341552,169412,5227352,9931.758,0,0,626.002,0,30.096,3178,1882,1.890,1.270,0.740,2,0,46.148,0,0,11,4,0,13,0
18-05 21:16:55,32.437,7.236,57.638,1.497,0,1235640,1303088,169492,5227348,9334.810,0,0,7792.814,0,448.127,3499,3263,1.890,1.270,0.740,2,0,49.903,0,0,11,4,0,13,0
18-05 21:16:56,22.752,5.000,71.757,0.250,0,1211228,1327460,169492,5227368,4033.393,0,0,156.015,0,13.001,2158,1603,1.890,1.270,0.740,2,0,16.002,0,0,11,4,0,13,0
18-05 21:16:57,22.747,3.999,72.239,0,0,1220952,1317736,169492,5227368,4055.387,0,0,9850.511,0,45.993,1837,1415,1.890,1.270,0.740,2,0,0,0,0,11,4,0,12,0
18-05 21:16:58,19.005,8.252,72.269,0,0,1185692,1352940,169492,5227424,7464.933,0,0,0,0,0,2854,1861,1.820,1.260,0.740,3,0,96.025,0,0,11,4,0,12,0
18-05 21:16:59,8.747,19.994,69.229,0,0,1176092,1362512,169492,5227448,9158.201,0,0,7.998,0,1.999,4709,3004,1.820,1.260,0.740,1,0,205.937,0,0,11,4,0,12,0
18-05 21:17:00,9.739,19.978,67.924,0,0,1165628,1372836,169492,5227588,4090.443,0,0,27.969,0,6.992,4646,2939,1.820,1.260,0.740,2,0,190.787,0,0,11,4,0,12,0
18-05 21:17:01,9.513,20.027,68.594,0,0,1158400,1379920,169492,5227732,8664.833,0,0,16.022,0,4.005,4779,2887,1.820,1.260,0.740,2,0,186.254,0,0,11,4,0,11,0
18-05 21:17:02,23.702,18.463,56.136,0,0,1105632,1432676,169492,5228088,7671.485,0,0,32869.524,0,166.663,5745,6554,1.820,1.260,0.740,3,0,130.736,0,0,11,4,0,11,0
18-05 21:17:03,30.835,14.540,49.887,3.259,0,1125940,1404764,169504,5235796,6857.851,0,7725.235,3517.669,78.215,47.130,4109,3161,1.750,1.260,0.750,6,0,96.265,0,0,11,4,0,11,0
18-05 21:17:04,46.312,7.760,45.061,0,0,1212996,1317572,169508,5235932,6016.090,0,0,56.075,0,4.005,3161,1749,1.750,1.260,0.750,3,0,35.047,0,0,11,5,0,11,0
18-05 21:17:05,44.857,5.483,48.844,0.249,0,1229920,1299588,169516,5236968,3606.512,0,510.374,0,7.975,0,2549,1313,1.750,1.260,0.750,3,0,0,0,0,11,5,0,11,0
18-05 21:17:06,39.287,10.260,49.796,0.250,0,1261308,1265824,169516,5239280,7847.316,0,0,1457.359,0,151.141,4325,4256,1.750,1.260,0.750,2,0,50.047,0,0,11,4,0,11,0
18-05 21:17:07,8.751,9.751,79.761,0,0,1274284,1252732,169516,5239412,7184.018,94.013,0,320.045,0,3.000,2755,2131,1.750,1.260,0.750,3,0,91.013,0,0,11,4,0,11,0
18-05 21:17:08,22.505,3.501,73.518,0,0,1326700,1200316,169516,5239416,3923.955,0,0,380.093,0,2.000,1805,1287,1.690,1.250,0.750,2,0,0,0,0,11,4,0,11,0
18-05 21:17:09,22.749,2.750,73.497,0,0,1362484,1164532,169516,5239416,6534.696,0,0,883.959,0,2.000,1799,1269,1.690,1.250,0.750,3,0,1.000,0,0,11,4,0,11,0
