"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","np0000093940",,,,"User:","ubuntu"
"Cmdline:","dstat -tcmndrylpg --tcp --output /tmp/devstack_logs/dstat-csv.log",,,,"Date:","14 Apr 2026 10:47:37 UTC"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",,"io/total",,"system",,"load avg",,,"procs",,,"paging",,"tcp sockets",,,,
"time","total usage:usr","total usage:sys","total usage:idl","total usage:wai","total usage:stl","used","free","buf","cach","net/total:recv","net/total:send","dsk/total:read","dsk/total:writ","read","writ","int","csw","1m","5m","15m","run","blk","new","in","out","lis","act","syn","tim","clo"
14-04 10:47:37,,992984,1675468,163160,4991544,,,,,,,1.220,0.970,0.620,4,0,,,,10,6,0,17,0
14-04 10:47:38,26.882,20.162,51.026,0.249,0,1013164,1655000,163200,4991740,20290.039,8680.939,0,820.403,0,23.895,5401,3751,1.120,0.950,0.610,1,0,273.800,0,0,10,5,0,17,1
14-04 10:47:39,22.057,21.054,55.392,0.501,0,1025568,1642180,163296,4991964,45908.795,11632.848,0,1423.653,0,43.111,4982,2930,1.120,0.950,0.610,2,0,224.576,0,0,10,4,0,17,2
14-04 10:47:40,26.992,21.493,49.735,0.250,0,1032628,1634660,163372,4992236,17884.511,8818.294,0,2091.358,0,171.947,4809,2685,1.120,0.950,0.610,1,0,191.941,0,0,10,4,0,17,2
14-04 10:47:41,32.008,20.505,46.511,0.500,0,1037156,1613296,163460,5008820,180270.661,8257.954,0,1284.304,0,33.008,5042,3717,1.120,0.950,0.610,3,0,169.040,0,0,10,4,0,11,2
14-04 10:47:42,35.006,19.253,44.008,0.750,0.250,1037892,1598728,164292,5019160,8292.430,1620.279,0,1508.260,0,63.011,4721,2931,1.120,0.950,0.610,3,0,152.026,0,0,10,4,0,11,2
14-04 10:47:43,43.853,16.790,37.839,0.251,0,1040756,1579288,164744,5034052,6632.615,1623.823,0,1331.134,0,32.076,5048,4579,1.190,0.970,0.620,5,0,144.340,0,0,10,4,0,11,2
14-04 10:47:44,39.269,15.658,43.743,0.497,0,1034544,1564960,165184,5052000,10393.845,1449.472,0,1423.624,0,49.708,5329,4733,1.190,0.970,0.620,6,0,127.251,0,0,10,4,0,11,2
14-04 10:47:45,43.221,17.088,35.431,3.267,0,1066164,1518740,166064,5063424,8620.157,1628.341,1017.211,11575.295,38.196,118.608,5950,13333,1.190,0.970,0.620,2,0,123.633,0,0,10,4,0,11,2
